fecha_hora,fecha,RECORD,SlrFD_W_Avg,Rain_mm_Tot,Strikes_Tot,Dist_km_Avg,WS_ms_Avg,WindDir,MaxWS_ms_Avg,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,ETos,Rso,RH,RHT_C,TiltNS_deg_Avg,TiltWE_deg_Avg,SlrTF_MJ_Tot,CVMeta,Invalid_Wind,TT_C_Avg,SBT_C_Avg,SHF_Avg,NR_Wm2_Avg,CNR_Wm2_Avg,Temp_TC1_C_Avg,Temp_TC2_C_Avg,SWC_5CM_Avg,SWC_40CM_Avg,archivo_origen
2025-11-24 00:00:00,2025-11-24,2076,0,0,0,0,0.24800000000000003,120.5,1.032,15.729999999999999,14.11667,1012.9639999999999,-0.026000000000000002,0,80.6,15.1,-0.3,2.1830000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0,14.57,14.69,2.54,23.52,23.52,15.76,15.76,0.25,0.496,5000
2025-11-24 01:00:00,2025-11-24,2077,0,0,0,0,0.198,99.5,0.732,14.82,13.9,1012.748,-0.027,0,83.7,14.3,-0.35,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0,13.7,13.6,1.498,-0.039,-0.039,14.52,14.53,0.24900000000000003,0.496,5000
2025-11-24 02:00:00,2025-11-24,2078,0,0,0,0,0.27,141.3,1.05,14.2,13.75,1012.314,-0.026000000000000002,0,86.4,13.6,-0.43300000000000005,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0,13.34,13.2,0.527,-20.27,-20.27,13.67,13.67,0.24800000000000003,0.496,5000
2025-11-24 03:00:00,2025-11-24,2079,0,0,0,0,0.24300000000000002,150.5,0.9520000000000001,13.28,13.5,1011.9309999999999,-0.026000000000000002,0,90.1,12.7,-0.43300000000000005,2.4,0,013CAMPBELLCLIM50535VUE-500004413,0,12.450000000000001,12.350000000000001,-0.346,-25.71,-25.71,12.870000000000001,12.870000000000001,0.24700000000000003,0.496,5000
2025-11-24 04:00:00,2025-11-24,2080,0,0,0,0,0.17200000000000001,144.9,0.593,12.55,13.31667,1011.8309999999999,-0.027,0,92.8,12,-0.4,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,11.59,11.44,-1.1440000000000001,-27.68,-27.68,12.05,12.06,0.24700000000000003,0.496,5000
2025-11-24 05:00:00,2025-11-24,2081,0,0,0,0,0.088,5.8,0.323,11.78,13.16667,1011.914,-0.028,0,96.7,11.3,-0.4,2.3329999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,10.9,10.62,-1.8960000000000001,-33.809999999999995,-33.809999999999995,11.32,11.32,0.24600000000000002,0.496,5000
2025-11-24 06:00:00,2025-11-24,2082,5,0,0,0,0.068,189.5,0.15700000000000003,11.05,12.75,1012.1980000000001,0.004,0.537,97.4,10.7,-0.41700000000000004,2.3169999999999997,0.018000000000000002,013CAMPBELLCLIM50535VUE-500004413,0,10.58,9.97,-2.62,-40.33,-40.33,10.57,10.57,0.24500000000000002,0.496,5000
2025-11-24 07:00:00,2025-11-24,2083,70.83,0,0,0,0.267,347.1,0.623,12.2,13.78333,1012.448,0.043000000000000003,1.318,93.3,14.1,-0.367,2.25,0.255,013CAMPBELLCLIM50535VUE-500004413,0,12.59,11.5,-3.3219999999999996,-40.349999999999994,-40.349999999999994,10.93,10.93,0.24500000000000002,0.496,5000
2025-11-24 08:00:00,2025-11-24,2084,227.2,0,0,0,0.518,39.2,1.22,15.33,15.16667,1012.264,0.137,2.0909999999999997,82.6,19.9,-0.35,2.417,0.8178000000000001,013CAMPBELLCLIM50535VUE-500004413,0,15.65,15.58,-3.9139999999999997,-64.05,-64.05,14.33,14.33,0.24400000000000002,0.496,5000
2025-11-24 09:00:00,2025-11-24,2085,400.7,0,0,0,0.47500000000000003,125.1,1.338,18.55,15.78333,1012.114,0.256,2.776,69.4,24.2,-0.267,2.3,1.4424,013CAMPBELLCLIM50535VUE-500004413,0,20.29,20.03,-4.183999999999999,-71.25,-71.25,18.810000000000002,18.810000000000002,0.24300000000000002,0.496,5000
2025-11-24 10:00:00,2025-11-24,2086,566.5,0,0,0,0.637,170,2.005,20.979999999999997,16.116670000000003,1012.048,0.379,3.3089999999999997,62.3,25.8,-0.21700000000000003,2.233,2.0393999999999997,013CAMPBELLCLIM50535VUE-500004413,0,23.610000000000003,23.03,-3.953,-81.4,-81.4,23.18,23.17,0.24200000000000002,0.496,5000
2025-11-24 11:00:00,2025-11-24,2087,705.8,0,0,0,0.75,142.8,2.565,23.22,16.6,1012.0980000000001,0.49,3.646,55.4,27.6,-0.167,2.233,2.541,013CAMPBELLCLIM50535VUE-500004413,0,27.36,25.650000000000002,-3.182,-101.8,-101.8,26.69,26.68,0.24100000000000002,0.496,5000
2025-11-24 12:00:00,2025-11-24,2088,799.2,0,0,0,0.8720000000000001,159.1,2.92,25.02,16.883329999999997,1012.164,0.5700000000000001,3.759,51.6,29.1,-0.167,2.2830000000000004,2.877,013CAMPBELLCLIM50535VUE-500004413,0,30.279999999999998,28.21,-1.9789999999999999,-133.8,-133.8,29.59,29.58,0.24000000000000002,0.496,5000
2025-11-24 13:00:00,2025-11-24,2089,841,0,0,0,0.937,179.3,3.19,26.67,17.2,1012.148,0.613,3.642,48.2,30.3,-0.067,2.3169999999999997,3.0288,013CAMPBELLCLIM50535VUE-500004413,0,33.43,30.45,-0.358,-167.7,-167.7,31.49,31.49,0.23900000000000002,0.496,5000
2025-11-24 14:00:00,2025-11-24,2090,832,0,0,0,1.052,142.2,3.477,27.95,17.583329999999997,1011.8309999999999,0.614,3.3019999999999996,46.4,31.4,-0.117,2.1830000000000003,2.9963999999999995,013CAMPBELLCLIM50535VUE-500004413,0,35.14,31.4,1.726,-206,-206,32.849999999999994,32.839999999999996,0.23800000000000002,0.496,5000
2025-11-24 15:00:00,2025-11-24,2091,759.5,0,0,0,1.175,181.9,3.685,28.279999999999998,17.55,1011.581,0.558,2.766,45.8,31.5,-0.117,2.083,2.7342,013CAMPBELLCLIM50535VUE-500004413,0,35.03,31.58,4.061,-230.3,-230.3,33.93,33.92,0.23800000000000002,0.496,5000
2025-11-24 16:00:00,2025-11-24,2092,633,0,0,0,1.1320000000000001,171.3,3.8129999999999997,28.47,17.25,1011.348,0.462,2.087,44.1,31.6,0,2.217,2.2788,013CAMPBELLCLIM50535VUE-500004413,0,34.82,31.29,6.086,-226.4,-226.4,34.290000000000006,34.290000000000006,0.23700000000000002,0.496,5000
2025-11-24 17:00:00,2025-11-24,2093,470,0,0,0,1.08,154.8,3.9749999999999996,27.95,17.083329999999997,1011.381,0.33499999999999996,1.311,46.7,31.1,0.017,2.067,1.6920000000000002,013CAMPBELLCLIM50535VUE-500004413,0,32.78,30.16,7.216,-239.6,-239.6,33.790000000000006,33.790000000000006,0.23600000000000002,0.496,5000
2025-11-24 18:00:00,2025-11-24,2094,296.3,0,0,0,1.047,150.6,3.665,27.03,16.933329999999998,1011.414,0.199,0.538,49,29.1,-0.1,2.1830000000000003,1.0668,013CAMPBELLCLIM50535VUE-500004413,0,29.59,28.419999999999998,7.472,-249.1,-249.1,32.46,32.46,0.23600000000000002,0.496,5000
2025-11-24 19:00:00,2025-11-24,2095,85.2,0,0,0,1.008,120.4,3.165,24.23,16.283329999999996,1012.064,0.032,0,57.8,24,-0.21700000000000003,2.25,0.3066,013CAMPBELLCLIM50535VUE-500004413,0,23.51,24.43,7.176,-248.6,-248.6,29.18,29.18,0.23500000000000001,0.496,5000
2025-11-24 20:00:00,2025-11-24,2096,7.5,0,0,0,0.742,140.4,2.792,20.779999999999998,15.53333,1013.031,-0.009,0,67,20,-0.3,2.2830000000000004,0.027,013CAMPBELLCLIM50535VUE-500004413,0,19.56,20.25,6.484,-250.1,-250.1,24.439999999999998,24.439999999999998,0.23500000000000001,0.495,5000
2025-11-24 21:00:00,2025-11-24,2097,0,0,0,0,0.465,116.6,1.6700000000000002,18.38,15.08333,1013.898,-0.021,0,74.2,17.7,-0.267,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0,17.259999999999998,17.650000000000002,5.481000000000001,-260.2,-260.2,20.73,20.72,0.234,0.495,5000
2025-11-24 22:00:00,2025-11-24,2098,0,0,0,0,0.39,105.6,1.562,16.830000000000002,14.75,1014.481,-0.023,0,79.1,16.2,-0.317,2.233,0,013CAMPBELLCLIM50535VUE-500004413,0,15.860000000000001,15.99,4.306,-267.4,-267.4,18.12,18.110000000000003,0.233,0.495,5000
2025-11-24 23:00:00,2025-11-24,2099,0,0,0,0,0.39,127.9,1.613,15.52,14.450000000000001,1014.5980000000001,-0.024,0,83.7,15,-0.367,2.1830000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0,14.729999999999999,14.729999999999999,3.1119999999999997,-290.5,-290.5,16.22,16.23,0.233,0.495,5000
2025-11-25 00:00:00,2025-11-25,2100,0,0,0,0,0.378,145.8,1.4929999999999999,14.450000000000001,14.18333,1014.448,-0.024,0,87.2,13.9,-0.35,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0,13.75,13.709999999999999,1.9729999999999999,-303.2,-303.2,14.81,14.81,0.232,0.495,5000
2025-11-25 01:00:00,2025-11-25,2101,0,0,0,0,0.257,149.5,1.175,13.55,13.950000000000001,1014.414,-0.026000000000000002,0,91.7,13,-0.367,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,12.82,12.65,0.921,-313.7,-313.7,13.629999999999999,13.629999999999999,0.232,0.495,5000
2025-11-25 02:00:00,2025-11-25,2102,0,0,0,0,0.183,77.9,0.61,12.93,13.9,1014.014,-0.027,0,94.2,12.5,-0.233,2.25,0,013CAMPBELLCLIM50535VUE-500004413,0,12.219999999999999,11.9,-0.052000000000000005,-319.2,-319.2,12.7,12.7,0.231,0.495,5000
2025-11-25 03:00:00,2025-11-25,2103,0,0,0,0,0.228,155.6,0.967,12.93,14.15,1013.614,-0.026000000000000002,0,95.3,12.7,-0.43300000000000005,2.3329999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,12.59,12.08,-0.9410000000000001,-337.3,-337.3,12.34,12.350000000000001,0.23,0.495,5000
2025-11-25 04:00:00,2025-11-25,2104,0,0,0,0,0.2,216.4,0.7979999999999999,13.25,14.366670000000001,1013.414,-0.027,0,93.7,13.3,-0.367,2.3329999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,13.34,12.48,-1.722,-340.2,-340.2,12.39,12.39,0.23,0.495,5000
2025-11-25 05:00:00,2025-11-25,2105,0,0,0,0,0.133,21.7,0.43700000000000006,13.729999999999999,14.55,1013.2980000000001,-0.028,0,92.3,13.7,-0.317,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0,13.78,13.1,-2.348,-343.6,-343.6,13,13,0.229,0.495,5000
2025-11-25 06:00:00,2025-11-25,2106,4.833,0,0,0,0.12300000000000001,68,0.397,13.57,14.4,1013.398,0.004,0.535,93.2,13.5,-0.367,2.3,0.017400000000000002,013CAMPBELLCLIM50535VUE-500004413,0,13.39,12.8,-2.8159999999999994,-354.3,-354.3,13.11,13.11,0.228,0.495,5000
2025-11-25 07:00:00,2025-11-25,2107,47.17,0,0,0,0.302,338.4,0.88,14.05,14.716669999999999,1013.898,0.031,1.314,90.4,14.9,-0.267,2.25,0.1698,013CAMPBELLCLIM50535VUE-500004413,0,14.94,13.97,-3.195,-386.5,-386.5,13.59,13.59,0.228,0.495,5000
2025-11-25 08:00:00,2025-11-25,2108,153.3,0,0,0,0.393,19.7,1.085,15.27,15.366670000000001,1014.248,0.09899999999999999,2.0909999999999997,86.6,18,-0.267,2.367,0.552,013CAMPBELLCLIM50535VUE-500004413,0,17.19,16.24,-3.483,-403.8,-403.8,15.3,15.3,0.228,0.496,5000
2025-11-25 09:00:00,2025-11-25,2109,409.7,0,0,0,0.547,236.9,1.7349999999999999,18.05,16.41667,1013.848,0.257,2.77,75,23.4,-0.267,2.3,1.4747999999999999,013CAMPBELLCLIM50535VUE-500004413,0,20.459999999999997,19.810000000000002,-3.569,-402.7,-402.7,19.150000000000002,19.150000000000002,0.227,0.496,5000
2025-11-25 10:00:00,2025-11-25,2110,560,0,0,0,0.6799999999999999,265.1,1.872,20.43,16.63333,1013.548,0.37,3.3059999999999996,66,25.7,-0.167,2.3,2.0159999999999996,013CAMPBELLCLIM50535VUE-500004413,0,23.41,22.3,-3.3089999999999997,-415.4,-415.4,22.85,22.85,0.226,0.496,5000
2025-11-25 11:00:00,2025-11-25,2111,699.3,0,0,0,0.737,180.2,2.53,22.55,17.01667,1013.481,0.47900000000000004,3.644,61.6,27.2,-0.267,2.2,2.5176,013CAMPBELLCLIM50535VUE-500004413,0,26.53,25.14,-2.651,-447.7,-447.7,26.21,26.21,0.225,0.495,5000
2025-11-25 12:00:00,2025-11-25,2112,797.3,0,0,0,1.095,144.2,3.327,23.25,16.983329999999995,1013.664,0.55,3.761,58.9,26.6,-0.2,2.3169999999999997,2.8703999999999996,013CAMPBELLCLIM50535VUE-500004413,0,28.71,26.21,-1.597,-471.5,-471.5,28.54,28.54,0.224,0.495,5000
2025-11-25 13:00:00,2025-11-25,2113,836,0,0,0,1.277,175.6,3.8419999999999996,23.6,16.95,1013.7810000000001,0.5770000000000001,3.649,58.1,26.7,-0.21700000000000003,2.3,3.009,013CAMPBELLCLIM50535VUE-500004413,0,30.03,26.3,-0.166,-520.9,-520.9,29.21,29.2,0.224,0.495,5000
2025-11-25 14:00:00,2025-11-25,2114,822,0,0,0,1.252,166.6,4.29,24.02,16.8,1013.814,0.5670000000000001,3.3159999999999994,54.3,27.4,-0.183,2.25,2.9579999999999997,013CAMPBELLCLIM50535VUE-500004413,0,31.8,26.88,1.556,-550.6,-550.6,29.6,29.6,0.223,0.495,5000
2025-11-25 15:00:00,2025-11-25,2115,747.8,0,0,0,1.287,178.1,4.52,24.97,17.03333,1013.4309999999999,0.519,2.781,53,28.1,-0.25,2.1830000000000003,2.6921999999999997,013CAMPBELLCLIM50535VUE-500004413,0,32.21,27.93,3.4,-587.3,-587.3,30.62,30.62,0.223,0.495,5000
2025-11-25 16:00:00,2025-11-25,2116,626.5,0,0,0,1.1800000000000002,173.3,4.0569999999999995,25.23,17.06667,1013.1980000000001,0.43100000000000005,2.0959999999999996,53,28.4,-0.133,2.15,2.2554,013CAMPBELLCLIM50535VUE-500004413,0,31.35,28.04,5.002,-620.2,-620.2,31.16,31.16,0.222,0.495,5000
2025-11-25 17:00:00,2025-11-25,2117,463.5,0,0,0,1.255,155.4,3.7630000000000003,24.8,16.816670000000002,1012.8639999999999,0.313,1.323,55.1,27.6,-0.2,2.217,1.6686,013CAMPBELLCLIM50535VUE-500004413,0,29.6,27.04,5.902,-652.1,-652.1,30.74,30.74,0.222,0.495,5000
2025-11-25 18:00:00,2025-11-25,2118,286,0,0,0,1.057,159.6,3.8,23.6,16.483329999999995,1012.614,0.17500000000000002,0.548,57.3,25.9,-0.117,2.217,1.0295999999999998,013CAMPBELLCLIM50535VUE-500004413,0,26.39,24.959999999999997,6.075,-689.3,-689.3,29.17,29.17,0.221,0.495,5000
2025-11-25 19:00:00,2025-11-25,2119,84.5,0,0,0,0.8700000000000001,147,2.9149999999999996,21.82,16.116670000000003,1012.881,0.022,0,64.5,21.9,-0.21700000000000003,2.2670000000000003,0.30419999999999997,013CAMPBELLCLIM50535VUE-500004413,0,21.59,22.02,5.678,-672.5,-672.5,26.34,26.34,0.221,0.495,5000
2025-11-25 20:00:00,2025-11-25,2120,8.33,0,0,0,0.6649999999999999,121.5,2.09,19.150000000000002,15.5,1013.4639999999999,-0.013000000000000001,0,73.3,18.6,-0.3,2.25,0.03,013CAMPBELLCLIM50535VUE-500004413,0,18.25,18.650000000000002,4.9239999999999995,-691.1,-691.1,22.32,22.32,0.22,0.495,5000
2025-11-25 21:00:00,2025-11-25,2121,0,0,0,0,0.453,84.6,1.537,17.17,15.08333,1014.014,-0.022,0,79.6,16.6,-0.267,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0,16.4,16.45,3.9419999999999997,-710.4,-710.4,19.16,19.16,0.22,0.495,5000
2025-11-25 22:00:00,2025-11-25,2122,0,0,0,0,0.348,140.6,1.2,15.93,14.866670000000001,1014.248,-0.024,0,83.6,15.4,-0.35,2.3499999999999996,0,013CAMPBELLCLIM50535VUE-500004413,0,15.26,15.09,2.8579999999999997,-705.8,-705.8,16.959999999999997,16.97,0.21900000000000003,0.495,5000
2025-11-25 23:00:00,2025-11-25,2123,0,0,0,0,0.265,110.2,0.93,15.12,14.7,1014.3309999999999,-0.026000000000000002,0,87.4,14.6,-0.383,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0,14.229999999999999,14.229999999999999,1.782,-718.8,-718.8,15.47,15.48,0.21900000000000003,0.495,5000
2025-11-26 00:00:00,2025-11-26,2124,0,0,0,0,0.138,138.8,0.553,14.350000000000001,14.6,1014.131,-0.028,0,90.2,13.9,-0.41700000000000004,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0,13.5,13.15,0.7899999999999999,-723.5,-723.5,14.29,14.29,0.21800000000000003,0.495,5000
2025-11-26 01:00:00,2025-11-26,2125,0,0,0,0,0.20700000000000002,127.7,0.8170000000000001,14.03,14.6,1013.8309999999999,-0.027,0,91.6,13.6,-0.41700000000000004,2.3499999999999996,0,013CAMPBELLCLIM50535VUE-500004413,0,13.34,12.860000000000001,-0.128,-721.7,-721.7,13.52,13.52,0.21800000000000003,0.495,5000
2025-11-26 02:00:00,2025-11-26,2126,0,0,0,0,0.24300000000000002,134.9,0.8420000000000001,13.729999999999999,14.58333,1013.264,-0.026000000000000002,0,93.4,13.3,-0.383,2.3329999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,13.07,12.850000000000001,-0.9580000000000001,-742.3,-742.3,13.11,13.11,0.21700000000000003,0.495,5000
2025-11-26 03:00:00,2025-11-26,2127,0,0,0,0,0.17200000000000001,156.4,0.713,13.4,14.51667,1012.6980000000001,-0.027,0,95.1,13,-0.367,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0,12.83,12.450000000000001,-1.6640000000000001,-749.1,-749.1,12.69,12.69,0.21600000000000003,0.495,5000
2025-11-26 04:00:00,2025-11-26,2128,0,0,0,0,0.135,5.3,0.512,13.28,14.6,1012.2980000000001,-0.028,0,96.5,12.9,-0.4,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,12.66,12.38,-2.278,-767.9,-767.9,12.54,12.54,0.21600000000000003,0.495,5000
2025-11-26 05:00:00,2025-11-26,2129,0,0,0,0,0.14800000000000002,339.9,0.42700000000000005,13.62,14.866670000000001,1012.164,-0.027,0,94.3,13.9,-0.383,2.3499999999999996,0,013CAMPBELLCLIM50535VUE-500004413,0,14.07,12.97,-2.82,-786.2,-786.2,12.77,12.77,0.21500000000000002,0.495,5000
2025-11-26 06:00:00,2025-11-26,2130,1.667,0,0,0,0.272,216.2,0.803,14.27,15,1012.214,0.003,0.535,91.6,14.4,-0.4,2.367,0.006,013CAMPBELLCLIM50535VUE-500004413,0,14.54,13.860000000000001,-3.253,-782.5,-782.5,13.55,13.55,0.21500000000000002,0.495,5000
2025-11-26 07:00:00,2025-11-26,2131,24.17,0,0,0,0.24300000000000002,353,0.6729999999999999,14.629999999999999,15.18333,1012.481,0.017,1.313,90.9,15.1,-0.28300000000000003,2.3499999999999996,0.08700000000000001,013CAMPBELLCLIM50535VUE-500004413,0,15.18,14.61,-3.533,-809,-809,14.239999999999998,14.239999999999998,0.21400000000000002,0.495,5000
2025-11-26 08:00:00,2025-11-26,2132,55.33,0,0,0,0.2,208.8,0.6669999999999999,15.370000000000001,15.56667,1012.748,0.038,2.09,88.5,16.3,-0.35,2.3,0.19920000000000002,013CAMPBELLCLIM50535VUE-500004413,0,16.3,15.79,-3.699,-822,-822,15.239999999999998,15.239999999999998,0.21400000000000002,0.495,5000
2025-11-26 09:00:00,2025-11-26,2133,62.33,0,0,0,0.377,183.2,1.6620000000000001,15.83,15.8,1013.064,0.044,2.779,89.2,16.6,-0.33299999999999996,2.2830000000000004,0.22440000000000002,013CAMPBELLCLIM50535VUE-500004413,0,16.62,16.32,-3.742,-846,-846,16.2,16.2,0.21400000000000002,0.495,5000
2025-11-26 10:00:00,2025-11-26,2134,124.2,0,0,0,0.6799999999999999,195,2.16,15.5,15.75,1013.498,0.082,3.3179999999999996,87.9,16.8,-0.33299999999999996,2.3499999999999996,0.447,013CAMPBELLCLIM50535VUE-500004413,0,17.16,16.32,-3.671,-847,-847,16.84,16.84,0.226,0.495,5000
2025-11-26 11:00:00,2025-11-26,2135,162.5,0,0,0,0.5720000000000001,148.9,1.775,16.150000000000002,15.850000000000001,1013.981,0.109,3.66,84.6,18,-0.35,2.217,0.585,013CAMPBELLCLIM50535VUE-500004413,0,18.27,17.35,-3.489,-866,-866,17.73,17.73,0.383,0.495,5000
2025-11-26 12:00:00,2025-11-26,2136,399,0,0,0,0.6,105,1.96,17.979999999999997,16.616670000000003,1013.881,0.261,3.771,74.8,22.3,-0.233,2.25,1.4364,013CAMPBELLCLIM50535VUE-500004413,0,23,20.62,-3.275,-917,-917,20.05,20.04,0.42700000000000005,0.499,5000
2025-11-26 13:00:00,2025-11-26,2137,819,0,0,0,0.7899999999999999,184.2,3.02,21.150000000000002,17.23333,1013.248,0.538,3.654,64.7,25.3,-0.267,2.2830000000000004,2.9478,013CAMPBELLCLIM50535VUE-500004413,0,27.82,25.59,-2.807,-956,-956,24.21,24.21,0.41500000000000004,0.5,5000
2025-11-26 14:00:00,2025-11-26,2138,818,0,0,0,0.8650000000000001,197.6,2.8099999999999996,23.25,17.23333,1012.681,0.553,3.3169999999999997,58.6,27.1,-0.167,2.2,2.9436,013CAMPBELLCLIM50535VUE-500004413,0,30.01,27.130000000000003,-1.375,-977,-977,27.17,27.17,0.41700000000000004,0.499,5000
2025-11-26 15:00:00,2025-11-26,2139,748.3,0,0,0,1.015,174.7,3.3,23.93,17.083329999999997,1012.314,0.506,2.789,56.6,27.4,-0.117,2.1,2.694,013CAMPBELLCLIM50535VUE-500004413,0,30.54,27.47,1.336,-838,-838,29.1,29.1,0.444,0.501,5000
2025-11-26 16:00:00,2025-11-26,2140,623.8,0,0,0,1.087,147.3,3.19,24.4,16.83333,1011.914,0.42000000000000004,2.107,54.3,27.9,-0.2,2.217,2.2458,013CAMPBELLCLIM50535VUE-500004413,0,30.17,27.279999999999998,4.129,-863,-863,29.85,29.85,0.45,0.501,5000
2025-11-26 17:00:00,2025-11-26,2141,468,0,0,0,0.963,153.9,3.467,24.650000000000002,16.433329999999998,1011.3639999999999,0.308,1.335,51.9,27.7,-0.067,2.3,1.6848,013CAMPBELLCLIM50535VUE-500004413,0,28.32,27,5.151,-892,-892,29.99,30,0.43600000000000005,0.501,5000
2025-11-26 18:00:00,2025-11-26,2142,293,0,0,0,0.937,145.8,2.8419999999999996,24.419999999999998,15.950000000000001,1011.114,0.181,0.559,51.9,26.8,-0.15000000000000002,2.1670000000000003,1.0548,013CAMPBELLCLIM50535VUE-500004413,0,26.54,25.9,5.193,-865,-865,29.14,29.14,0.42200000000000004,0.501,5000
2025-11-26 19:00:00,2025-11-26,2143,86.2,0,0,0,0.8520000000000001,149.8,2.635,22.73,15.25,1011.481,0.026000000000000002,0.046,58.7,22.7,-0.25,2.3,0.3102,013CAMPBELLCLIM50535VUE-500004413,0,21.93,22.919999999999998,4.906000000000001,-868,-868,26.69,26.69,0.41600000000000004,0.5,5000
2025-11-26 20:00:00,2025-11-26,2144,7.5,0,0,0,0.8130000000000001,139.8,2.7230000000000003,19.57,14.25,1012.614,-0.007,0,64.2,18.8,-0.267,2.3,0.027,013CAMPBELLCLIM50535VUE-500004413,0,18.27,19.150000000000002,4.366,-914,-914,22.64,22.64,0.41300000000000003,0.499,5000
2025-11-26 21:00:00,2025-11-26,2145,0,0,0,0,0.655,125.5,2.518,17.27,13.16667,1013.548,-0.015,0,68.5,16.7,-0.3,2.3499999999999996,0,013CAMPBELLCLIM50535VUE-500004413,0,16.08,16.64,3.547,-931,-931,19.24,19.24,0.41000000000000003,0.499,5000
2025-11-26 22:00:00,2025-11-26,2146,0,0,0,0,0.55,122,1.868,16.08,12.850000000000001,1013.981,-0.019,0,72.3,15.5,-0.317,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,15.06,15.47,2.483,-971,-971,16.97,16.97,0.40800000000000003,0.499,5000
2025-11-26 23:00:00,2025-11-26,2147,0,0,0,0,0.21000000000000002,43.2,0.897,14.6,12.633329999999999,1013.9639999999999,-0.027,0,79.1,13.8,-0.267,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,13.16,13.49,1.342,-1013,-1013,15.11,15.11,0.406,0.499,5000
2025-11-27 00:00:00,2025-11-27,2148,0,0,0,0,0.138,36.5,0.495,13.350000000000001,12.48333,1013.398,-0.028,0,83.8,12.7,-0.383,2.367,0,013CAMPBELLCLIM50535VUE-500004413,0,12.03,11.9,0.225,-1036,-1036,13.4,13.4,0.405,0.499,5000
2025-11-27 01:00:00,2025-11-27,2149,0,0,0,0,0.063,164.3,0.15000000000000002,12.15,12.41667,1012.631,-0.028999999999999998,0,90.1,11.4,-0.4,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0,10.82,10.54,-0.8480000000000001,-1070,-1070,11.98,11.98,0.404,0.499,5000
2025-11-27 02:00:00,2025-11-27,2150,0,0,0,0,0.06,302.6,0.15700000000000003,11.02,12.11667,1011.8309999999999,-0.028,0,92.8,10.5,-0.4,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0,10.4,9.6,-1.87,-1101,-1101,10.709999999999999,10.719999999999999,0.402,0.499,5000
2025-11-27 03:00:00,2025-11-27,2151,0,0,0,0,0.065,269.1,0.15800000000000003,11.18,12.450000000000001,1011.1980000000001,-0.028,0,92.9,11,-0.4,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0,11.16,10.07,-2.844,-1137,-1137,10.41,10.41,0.401,0.499,5000
2025-11-27 04:00:00,2025-11-27,2152,0,0,0,0,0.08700000000000001,272.9,0.232,11.65,12.68333,1010.8639999999999,-0.028,0,92.4,11.5,-0.317,2.3499999999999996,0,013CAMPBELLCLIM50535VUE-500004413,0,11.350000000000001,10.47,-3.7,-1164,-1164,10.57,10.57,0.4,0.499,5000
2025-11-27 05:00:00,2025-11-27,2153,0,0,0,0,0.22,254.8,0.528,11.850000000000001,12.41667,1010.664,-0.026000000000000002,0,87,11.6,-0.33299999999999996,2.367,0,013CAMPBELLCLIM50535VUE-500004413,0,11.26,10.719999999999999,-4.387,-1179,-1179,10.59,10.59,0.399,0.499,5000
2025-11-27 06:00:00,2025-11-27,2154,5.833,0,0,0,0.15800000000000003,1.6,0.467,11.47,12.16667,1010.6980000000001,0.005,0.543,92.2,10.8,-0.41700000000000004,2.2670000000000003,0.021,013CAMPBELLCLIM50535VUE-500004413,0,10.41,10.46,-4.938000000000001,-1210,-1210,10.370000000000001,10.370000000000001,0.398,0.499,5000
2025-11-27 07:00:00,2025-11-27,2155,69.5,0,0,0,0.14500000000000002,190.5,0.4,12.05,12.850000000000001,1010.998,0.043000000000000003,1.327,88.8,13.7,-0.33299999999999996,2.383,0.2502,013CAMPBELLCLIM50535VUE-500004413,0,12.15,11.18,-5.436000000000001,-1230,-1230,10.46,10.46,0.397,0.499,5000
2025-11-27 08:00:00,2025-11-27,2156,265.3,0,0,0,0.307,129.1,1.062,16.47,14.61667,1010.8639999999999,0.162,2.0989999999999998,70.4,22.2,-0.267,2.2830000000000004,0.9552,013CAMPBELLCLIM50535VUE-500004413,0,16.23,17.16,-5.859,-1257,-1257,14.709999999999999,14.709999999999999,0.397,0.5,5000
